"Cp","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","RegionId","U:0","U:1","U:2","k","p","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus"
-0.25717,0.13995,-0.00021923,-0.99016,-0.46426,0.3,0.37006,14,0,0,0,0.27571,-1174,-2.7464e+05,1.6442e+06,4269.2,-29.961,-5.0056,-4.1351,3.2009
-0.25112,0.13997,-0.00020668,-0.99016,-0.46572,0.3,0.36985,14,0,0,0,0.35702,-1146.3,-2.6517e+05,1.681e+06,6592.3,-30.668,-4.8365,-4.0611,3.2455
-0.26509,0.13994,-0.00021613,-0.99016,-0.46353,0.3,0.37016,14,0,0,0,0.24353,-1210.1,-2.4611e+05,1.6865e+06,7713,-30.71,-4.3897,-4.3441,3.2294
-0.25382,0.13996,-0.00021513,-0.99016,-0.46644,0.3,0.36975,14,0,0,0,0.40026,-1158.6,-3.0281e+05,1.6888e+06,2363.7,-30.816,-5.5356,-4.0786,3.2688
-0.25945,0.13998,-0.000212,-0.99015,-0.46713,0.3,0.36965,14,0,0,0,0.47781,-1184.4,-3.4591e+05,1.687e+06,-2729.3,-30.735,-6.2059,-4.1882,3.3226
-0.2745,0.13999,-0.00020171,-0.99015,-0.46769,0.3,0.36958,14,0,0,0,0.44788,-1253.1,-3.4556e+05,1.6786e+06,-2522.7,-30.547,-6.043,-4.2654,3.2967
-0.31138,-0.084968,0.00025056,-0.99638,-0.34808,0.3,0.36642,15,0,0,0,0.088896,-1421.4,3.0097e+05,9.5536e+05,515.08,-17.607,5.7112,-0.2164,2.4865
-0.30619,-0.084973,0.0002639,-0.99638,-0.34735,0.3,0.36636,15,0,0,0,0.079854,-1397.7,1.4357e+05,9.1872e+05,14361,-16.958,2.6667,-0.39674,2.4224
-0.30763,-0.084984,0.00028077,-0.99638,-0.34661,0.3,0.36629,15,0,0,0,0.075862,-1404.3,44356,9.0584e+05,22946,-16.754,0.68619,-0.70118,2.408
-0.30799,-0.084972,0.00027778,-0.99638,-0.34587,0.3,0.36623,15,0,0,0,0.075349,-1405.9,16335,9.0386e+05,25295,-16.729,0.16129,-0.82132,2.3979
-0.30703,-0.08497,0.00027887,-0.99638,-0.34512,0.3,0.36617,15,0,0,0,0.074527,-1401.6,16037,9.056e+05,25004,-16.764,0.15163,-0.8667,2.3848
-0.30403,-0.084983,0.00028411,-0.99638,-0.34438,0.3,0.3661,15,0,0,0,0.072195,-1387.8,37797,9.0504e+05,22948,-16.753,0.54788,-0.85877,2.3707
-0.29903,-0.084967,0.00027238,-0.99638,-0.34364,0.3,0.36604,15,0,0,0,0.070132,-1365,66865,9.0437e+05,20583,-16.738,1.0808,-0.80505,2.3614
-0.29456,-0.084976,0.00026967,-0.99638,-0.3429,0.3,0.36598,15,0,0,0,0.069743,-1344.6,67770,9.105e+05,20954,-16.853,1.0959,-0.81614,2.3603
-0.29158,-0.084977,0.00027124,-0.99638,-0.34215,0.3,0.36591,15,0,0,0,0.071199,-1331.1,49562,9.2266e+05,23171,-17.088,0.75508,-0.90677,2.3695
-0.2902,-0.084977,0.00026271,-0.99638,-0.34142,0.3,0.36585,15,0,0,0,0.074046,-1324.7,36668,9.4057e+05,24846,-17.527,0.72922,-1.3928,2.4072
-0.29148,-0.084975,0.00026446,-0.99638,-0.34073,0.3,0.36579,15,0,0,0,0.080087,-1330.6,22374,9.8267e+05,27640,-18.427,0.68218,-2.0464,2.5017
-0.29041,-0.084955,0.00026965,-0.99638,-0.34017,0.3,0.36574,15,0,0,0,0.097828,-1325.7,19305,9.9802e+05,25509,-18.599,0.47622,-1.6609,2.5023
0.17547,0.69173,0.0083216,-0.72211,-0.48856,0.3,0.36279,16,0,0,0,3.152,801,-3.7275e+06,4.8301e+06,-3.4187e+06,-71.217,-100.63,-63.749,7.3192
0.46747,0.70643,0.0094107,-0.70772,-0.48888,0.3,0.36249,16,0,0,0,3.4007,2133.9,-3.8877e+06,4.648e+06,-4.3715e+06,-65.133,-117.8,-65.914,7.2899
0.05292,0.67674,0.0072288,-0.73618,-0.48823,0.3,0.3631,16,0,0,0,2.2234,241.58,-3.0895e+06,4.0173e+06,-2.4616e+06,-60.814,-76.435,-47.636,6.2712
-0.31132,0.32066,0.00031346,-0.94719,-0.4829,0.3,0.36599,17,0,0,0,1.2227,-1421.2,-1.9164e+06,2.3504e+06,-5.9141e+05,-42.027,-37.41,-12.606,4.5168
-0.25887,0.3189,9.4096e-06,-0.94779,-0.48226,0.3,0.3662,17,0,0,0,1.3537,-1181.7,-1.7637e+06,2.6595e+06,-5.2011e+05,-47.57,-34.107,-13.747,4.5131
-0.23149,0.32243,0.0006175,-0.94659,-0.4834,0.3,0.36581,17,0,0,0,1.2807,-1056.7,-1.7699e+06,2.8122e+06,-6.2615e+05,-49.035,-34.878,-18.847,4.7275
-0.40776,-0.078061,-0.00051617,-0.99695,-0.38404,0.3,0.36935,18,0,0,0,0.1118,-1861.4,75539,1.0041e+06,23502,-18.593,1.4122,-1.3093,2.5257
-0.4097,-0.078071,-0.00052031,-0.99695,-0.3833,0.3,0.36929,18,0,0,0,0.11053,-1870.2,18.641,9.9114e+05,29287,-18.372,-0.19323,-1.4462,2.5242
-0.40828,-0.07806,-0.00050419,-0.99695,-0.38477,0.3,0.36941,18,0,0,0,0.11827,-1863.7,3.7083e+05,1.0328e+06,-334.89,-19.095,7.0513,-1.0795,2.628
-0.40856,-0.078075,-0.00050413,-0.99695,-0.38256,0.3,0.36924,18,0,0,0,0.11143,-1865,-12382,9.9061e+05,30086,-18.362,-0.42405,-1.4415,2.5196
-0.40768,-0.078064,-0.00050683,-0.99695,-0.38181,0.3,0.36918,18,0,0,0,0.11305,-1861,-14136,9.9696e+05,30143,-18.479,-0.45762,-1.4457,2.5131
-0.40838,-0.078063,-0.00052396,-0.99695,-0.38107,0.3,0.36912,18,0,0,0,0.11124,-1864.2,-17510,1.0038e+06,30326,-18.613,-0.52212,-1.5292,2.5047
-0.40841,-0.078065,-0.00052633,-0.99695,-0.38032,0.3,0.36906,18,0,0,0,0.1056,-1864.4,-9460.3,1.0075e+06,29736,-18.695,-0.38153,-1.6723,2.4956
-0.40548,-0.078061,-0.0005242,-0.99695,-0.37958,0.3,0.369,18,0,0,0,0.10142,-1851,21003,1.0113e+06,27662,-18.776,0.16796,-1.7753,2.4925
-0.40163,-0.078062,-0.00052939,-0.99695,-0.37884,0.3,0.36894,18,0,0,0,0.10193,-1833.4,37547,1.0234e+06,27079,-19.017,0.46009,-1.8868,2.5064
-0.40108,-0.07807,-0.00052797,-0.99695,-0.37811,0.3,0.36889,18,0,0,0,0.10541,-1830.9,41917,1.045e+06,27544,-19.529,0.8191,-2.4071,2.5527
-0.40513,-0.07807,-0.00052231,-0.99695,-0.37741,0.3,0.36883,18,0,0,0,0.11112,-1849.4,35155,1.1004e+06,29883,-20.682,0.99417,-3.2841,2.6675
-0.40647,-0.078061,-0.00052171,-0.99695,-0.37685,0.3,0.36879,18,0,0,0,0.13277,-1855.5,15840,1.135e+06,30205,-21.223,0.61046,-3.1181,2.6839
-0.2431,0.22029,-4.9265e-07,-0.97544,-0.474,0.3,0.36844,19,0,0,0,0.6896,-1109.7,-5.7687e+05,2.1174e+06,-74449,-38.257,-10.726,-7.9678,3.6589
-0.24585,0.2203,-7.8509e-07,-0.97543,-0.47329,0.3,0.3686,19,0,0,0,0.65626,-1122.3,-5.5753e+05,2.1663e+06,-68688,-39.143,-10.27,-8.1479,3.6917
-0.24141,0.22029,-1.5009e-06,-0.97544,-0.4747,0.3,0.36829,19,0,0,0,0.80276,-1102,-6.2e+05,2.1435e+06,-82872,-38.741,-11.545,-8.1078,3.7327
-0.24305,0.22029,-1.7412e-05,-0.97543,-0.47537,0.3,0.36813,19,0,0,0,0.95939,-1109.5,-7.2726e+05,2.1661e+06,-1.0659e+05,-39.185,-13.588,-8.1834,3.8327
-0.25667,0.22029,-3.2023e-05,-0.97544,-0.47591,0.3,0.36801,19,0,0,0,0.97656,-1171.7,-9.4025e+05,2.2071e+06,-1.5437e+05,-39.966,-17.61,-8.2401,3.8962
-0.31208,0.13997,-0.00021424,-0.99016,-0.4695,0.3,0.36932,20,0,0,0,0.29579,-1424.6,-2.3122e+05,1.5416e+06,-27569,-27.998,-4.371,-4.1079,3.1114
-0.35129,0.13997,-0.00021351,-0.99016,-0.47023,0.3,0.36922,20,0,0,0,0.35536,-1603.6,-1.0725e+05,1.735e+06,-1780.5,-31.575,-1.9855,-4.8876,3.3167
-0.29372,0.13997,-0.00021274,-0.99016,-0.46878,0.3,0.36942,20,0,0,0,0.32202,-1340.8,-3.0865e+05,1.6135e+06,-395.27,-29.323,-5.5331,-4.1354,3.1725
-0.34477,0.16707,2.5162e-05,-0.98595,-0.47095,0.3,0.36911,20,0,0,0,0.52956,-1573.8,-4.2661e+05,2.1604e+06,-19854,-39.271,-7.8469,-7.099,3.7895
-0.28129,0.20718,0.00012933,-0.9783,-0.47165,0.3,0.36897,20,0,0,0,0.77559,-1284.1,-6.8392e+05,2.311e+06,-76652,-41.9,-12.714,-8.5713,4.0079
-0.24978,0.22028,-2.9594e-06,-0.97544,-0.47219,0.3,0.36885,20,0,0,0,0.7819,-1140.2,-5.513e+05,2.2368e+06,-63091,-40.459,-10.154,-8.4863,3.8596
-0.20713,0.31889,-1.7671e-05,-0.94779,-0.48065,0.3,0.36674,21,0,0,0,1.3662,-945.54,-1.1377e+06,2.6641e+06,-3.1431e+05,-47.311,-21.96,-14.503,4.3226
-0.21463,0.31888,-2.358e-05,-0.94779,-0.48002,0.3,0.36696,21,0,0,0,1.1735,-979.77,-1.0424e+06,2.7419e+06,-2.7784e+05,-48.628,-19.839,-14.918,4.2699
-0.21986,0.3189,-1.1762e-05,-0.94779,-0.48117,0.3,0.36657,21,0,0,0,1.4451,-1003.6,-1.4132e+06,2.7265e+06,-4.0167e+05,-48.569,-27.183,-14.558,4.4559
-0.25317,0.42415,-0.0036855,-0.90558,-0.48531,0.3,0.36493,22,0,0,0,1.2381,-1155.7,-2.7855e+06,3.5398e+06,-1.2099e+06,-60.925,-57.13,-27.309,5.4409
-0.16328,0.43113,-0.01143,-0.90222,-0.48596,0.3,0.36462,22,0,0,0,1.3887,-745.35,-2.368e+06,3.5408e+06,-1.1529e+06,-59.325,-49.648,-30.31,5.3729
-0.25317,0.42415,-0.0036854,-0.90558,-0.48531,0.3,0.36493,22,0,0,0,1.2381,-1155.7,-2.7855e+06,3.5398e+06,-1.2099e+06,-60.925,-57.13,-27.309,5.4409
-0.18285,0.42036,-2.4966e-05,-0.90736,-0.48492,0.3,0.36511,22,0,0,0,1.3689,-834.67,-2.3346e+06,3.4364e+06,-1.0029e+06,-59.049,-47.756,-26.249,5.252
-0.28219,0.077354,-6.6336e-06,-0.997,-0.45452,0.3,0.37098,23,0,0,0,0.051516,-1288.2,1.8613e+05,7.8008e+05,7008.6,-14.241,3.5053,-1.7093,2.2158
-0.28617,0.077355,1.2453e-05,-0.997,-0.45527,0.3,0.37092,23,0,0,0,0.045752,-1306.3,1.285e+05,7.7964e+05,-7390.5,-14.17,2.459,-2.1926,2.2098
-0.28219,0.077354,-6.634e-06,-0.997,-0.45452,0.3,0.37098,23,0,0,0,0.051517,-1288.2,1.8613e+05,7.8008e+05,7008.6,-14.241,3.5053,-1.7093,2.2158
-0.28225,0.077337,-2.4047e-05,-0.99701,-0.45421,0.3,0.371,23,0,0,0,0.056353,-1288.4,1.5936e+05,7.7093e+05,766.1,-14.042,2.9188,-2.0068,2.2184
-0.21648,-0.065448,0.00013544,-0.99786,-0.32937,0.3,0.36492,24,0,0,0,0.074705,-988.23,77934,8.464e+05,17557,-15.586,1.4255,-0.51056,2.3116
-0.22426,-0.065456,0.00014713,-0.99786,-0.33012,0.3,0.36497,24,0,0,0,0.077484,-1023.7,-26132,8.8254e+05,24758,-16.294,-0.59811,-1.1027,2.3377
-0.22426,-0.065456,0.00014713,-0.99786,-0.33012,0.3,0.36497,24,0,0,0,0.077484,-1023.7,-26132,8.8254e+05,24758,-16.294,-0.59812,-1.1027,2.3377
-0.22361,-0.065478,0.00016137,-0.99785,-0.33043,0.3,0.36499,24,0,0,0,0.067516,-1020.7,-5201.8,8.8501e+05,24576,-16.423,-0.067184,-1.4136,2.3659
-0.2692,0.22029,-1.0291e-05,-0.97543,-0.47625,0.3,0.36793,25,0,0,0,0.8982,-1228.9,-1.088e+06,2.2356e+06,-1.872e+05,-40.499,-20.385,-8.2407,3.8971
-0.28322,0.2203,-1.1325e-06,-0.97543,-0.47701,0.3,0.36776,25,0,0,0,0.86786,-1292.9,-1.1303e+06,2.1584e+06,-1.9682e+05,-39.082,-21.116,-7.9254,3.8654
-0.2692,0.22029,-1.0292e-05,-0.97543,-0.47625,0.3,0.36793,25,0,0,0,0.8982,-1228.9,-1.088e+06,2.2356e+06,-1.872e+05,-40.499,-20.385,-8.2407,3.8971
-0.25667,0.22027,-2.3067e-05,-0.97544,-0.47591,0.3,0.36801,25,0,0,0,0.97656,-1171.7,-9.4025e+05,2.2071e+06,-1.5437e+05,-39.966,-17.61,-8.2401,3.8962
-0.24638,0.2203,4.5832e-06,-0.97543,-0.47254,0.3,0.36877,26,0,0,0,0.67497,-1124.7,-5.3931e+05,2.2314e+06,-62594,-40.317,-9.833,-8.4484,3.7609
-0.24585,0.22028,2.7864e-05,-0.97544,-0.47329,0.3,0.3686,26,0,0,0,0.65626,-1122.3,-5.5753e+05,2.1663e+06,-68688,-39.143,-10.27,-8.1479,3.6917
-0.24638,0.2203,4.5829e-06,-0.97543,-0.47254,0.3,0.36877,26,0,0,0,0.67498,-1124.7,-5.3931e+05,2.2314e+06,-62594,-40.317,-9.833,-8.4484,3.7609
-0.24978,0.22031,-8.7601e-06,-0.97543,-0.47219,0.3,0.36885,26,0,0,0,0.7819,-1140.2,-5.513e+05,2.2368e+06,-63091,-40.459,-10.154,-8.4863,3.8596
-0.12164,0.42037,3.8204e-06,-0.90735,-0.48379,0.3,0.36563,27,0,0,0,1.4411,-555.29,-1.597e+06,3.466e+06,-6.3854e+05,-59.584,-31.775,-25.477,4.954
-0.11708,0.42037,6.1027e-06,-0.90735,-0.48445,0.3,0.36533,27,0,0,0,1.4705,-534.46,-1.7403e+06,3.3994e+06,-7.1723e+05,-58.378,-35.078,-25.333,5.0085
-0.12165,0.42037,3.8203e-06,-0.90735,-0.48379,0.3,0.36563,27,0,0,0,1.4411,-555.3,-1.597e+06,3.4659e+06,-6.3854e+05,-59.584,-31.775,-25.477,4.954
-0.23149,0.42036,-2.9365e-07,-0.90736,-0.4834,0.3,0.36581,27,0,0,0,1.2807,-1056.7,-1.7699e+06,2.8122e+06,-6.2615e+05,-49.035,-34.878,-18.847,4.7275
-0.47801,-0.078059,-0.00049603,-0.99695,-0.39451,0.3,0.37017,28,0,0,0,0.15007,-2182.1,12054,1.1469e+06,28064,-21.417,0.50622,-3.5851,2.6344
-0.47998,-0.078054,-0.00051396,-0.99695,-0.39528,0.3,0.37023,28,0,0,0,0.16457,-2191.1,29.187,1.1863e+06,29401,-22.17,0.30956,-3.8128,2.6868
-0.47998,-0.078054,-0.00051396,-0.99695,-0.39528,0.3,0.37023,28,0,0,0,0.16457,-2191.1,29.202,1.1863e+06,29402,-22.17,0.30956,-3.8128,2.6868
-0.48036,-0.078031,-0.0005327,-0.99695,-0.39557,0.3,0.37025,28,0,0,0,0.14197,-2192.8,52121,1.2136e+06,29823,-22.737,1.3195,-4.4357,2.7737
-0.14133,-0.027576,-1.5934e-05,-0.99962,-0.31816,0.3,0.36422,29,0,0,0,0.084446,-645.14,-23307,7.8679e+05,18662,-14.395,-0.42468,0.20905,2.2109
-0.14412,-0.032821,-0.0010246,-0.99946,-0.31891,0.3,0.36425,29,0,0,0,0.092955,-657.91,-20328,7.7872e+05,16002,-14.223,-0.33607,0.20589,2.199
-0.14412,-0.032821,-0.0010246,-0.99946,-0.31891,0.3,0.36425,29,0,0,0,0.092956,-657.91,-20328,7.7872e+05,16002,-14.223,-0.33607,0.20588,2.199
-0.15892,-0.040163,0.00064783,-0.99919,-0.3192,0.3,0.36426,29,0,0,0,0.080027,-725.44,17435,7.922e+05,18070,-14.591,0.37245,-0.32392,2.2549
-0.23644,0.3189,-6.2623e-06,-0.94779,-0.48154,0.3,0.36645,30,0,0,0,1.3822,-1079.3,-1.6374e+06,2.7767e+06,-4.7115e+05,-49.574,-31.375,-14.498,4.4936
-0.25887,0.3189,3.2734e-06,-0.94779,-0.48226,0.3,0.3662,30,0,0,0,1.3537,-1181.7,-1.7637e+06,2.6595e+06,-5.2011e+05,-47.57,-34.107,-13.747,4.5131
-0.23644,0.3189,-6.2624e-06,-0.94779,-0.48154,0.3,0.36645,30,0,0,0,1.3822,-1079.3,-1.6374e+06,2.7767e+06,-4.7115e+05,-49.574,-31.375,-14.498,4.4937
-0.21986,0.3189,-1.3512e-05,-0.94779,-0.48117,0.3,0.36657,30,0,0,0,1.4451,-1003.6,-1.4132e+06,2.7265e+06,-4.0167e+05,-48.569,-27.183,-14.558,4.4559
-0.35548,-0.084993,0.00028748,-0.99638,-0.35707,0.3,0.36718,31,0,0,0,0.11748,-1622.7,1.1889e+05,1.0326e+06,17048,-19.123,2.3146,-1.2702,2.5176
-0.36262,-0.084955,0.00027889,-0.99638,-0.35782,0.3,0.36725,31,0,0,0,0.13284,-1655.3,67933,1.0799e+06,22057,-20.025,1.4894,-1.6578,2.5675
-0.36262,-0.084955,0.00027889,-0.99638,-0.35782,0.3,0.36725,31,0,0,0,0.13285,-1655.3,67932,1.0799e+06,22057,-20.025,1.4893,-1.6578,2.5675
-0.3666,-0.08489,0.00025116,-0.99639,-0.35813,0.3,0.36727,31,0,0,0,0.11686,-1673.5,48495,1.0925e+06,26716,-20.416,1.1778,-2.3816,2.6336
-0.36589,-0.078078,-0.00051312,-0.99695,-0.36604,0.3,0.36794,32,0,0,0,0.10292,-1670.3,3.0372e+05,1.0238e+06,5076,-18.894,5.7853,-0.72776,2.5763
-0.37002,-0.078082,-0.00051583,-0.99695,-0.36676,0.3,0.368,32,0,0,0,0.1088,-1689.1,4.1922e+05,1.0536e+06,-3222.1,-19.435,7.9061,-0.70692,2.6427
-0.37002,-0.078082,-0.00051583,-0.99695,-0.36676,0.3,0.368,32,0,0,0,0.1088,-1689.1,4.1922e+05,1.0536e+06,-3222.1,-19.435,7.9061,-0.70694,2.6427
-0.3867,-0.078086,-0.00051632,-0.99695,-0.36711,0.3,0.36803,32,0,0,0,0.097817,-1765.2,2.2771e+05,1.082e+06,12579,-20.186,4.4581,-2.5055,2.6763
-0.40026,-0.078051,-0.00051882,-0.99695,-0.37579,0.3,0.36871,33,0,0,0,0.13552,-1827.1,53361,1.0849e+06,24099,-20.13,1.0269,-2.071,2.5664
-0.40473,-0.078065,-0.00052895,-0.99695,-0.37654,0.3,0.36876,33,0,0,0,0.15081,-1847.6,12975,1.1266e+06,27760,-20.939,0.51541,-2.5155,2.6189
-0.40473,-0.078065,-0.00052895,-0.99695,-0.37654,0.3,0.36876,33,0,0,0,0.15081,-1847.6,12975,1.1266e+06,27760,-20.939,0.5154,-2.5155,2.6189
-0.40647,-0.078076,-0.00053153,-0.99695,-0.37685,0.3,0.36879,33,0,0,0,0.13277,-1855.5,15840,1.135e+06,30205,-21.223,0.61046,-3.1181,2.6839
0.46747,0.77962,-0.0046036,-0.62623,-0.48888,0.3,0.36249,34,0,0,0,3.4007,2133.9,-3.8877e+06,4.648e+06,-4.3715e+06,-65.133,-117.8,-65.914,7.2899
0.69145,0.81603,0.014778,-0.57782,-0.48932,0.3,0.36194,34,0,0,0,3.2952,3156.4,-3.6044e+06,3.6446e+06,-4.776e+06,-47.318,-119.37,-54.696,6.6376
0.69146,0.81603,0.014778,-0.57782,-0.48932,0.3,0.36194,34,0,0,0,3.2952,3156.5,-3.6044e+06,3.6446e+06,-4.776e+06,-47.317,-119.37,-54.696,6.6376
0.90118,0.84938,-0.00053073,-0.52778,-0.4896,0.3,0.36148,34,0,0,0,4.0093,4113.8,-2.5974e+06,3.3417e+06,-4.1323e+06,-42.398,-96.465,-50.483,6.2012
-0.0016223,0.60329,-0.00020917,-0.79752,-0.48771,0.3,0.36351,35,0,0,0,1.6491,-7.4056,-2.895e+06,4.0259e+06,-2.0529e+06,-62.143,-67.845,-44.905,5.8461
0.05292,0.60974,-1.1695e-05,-0.7926,-0.48823,0.3,0.3631,35,0,0,0,2.2234,241.58,-3.0895e+06,4.0173e+06,-2.4616e+06,-60.814,-76.435,-47.636,6.2712
-0.0016245,0.60329,-0.00020922,-0.79752,-0.48771,0.3,0.36351,35,0,0,0,1.6491,-7.4158,-2.895e+06,4.0259e+06,-2.0529e+06,-62.143,-67.845,-44.905,5.8461
-0.064943,0.55688,-0.0027971,-0.83059,-0.48728,0.3,0.36382,35,0,0,0,1.5654,-296.46,-2.8081e+06,3.759e+06,-1.7928e+06,-59.715,-63.41,-38.72,5.6713
-0.12826,0.51789,-5.0519e-05,-0.85544,-0.48679,0.3,0.36412,35,0,0,0,1.4816,-585.5,-2.7213e+06,3.4921e+06,-1.5327e+06,-57.287,-58.976,-32.535,5.4965
-0.12826,0.51789,-5.0517e-05,-0.85545,-0.48679,0.3,0.36412,35,0,0,0,1.4816,-585.51,-2.7212e+06,3.4921e+06,-1.5327e+06,-57.287,-58.975,-32.535,5.4965
-0.10082,0.5179,-4.9619e-05,-0.85544,-0.48641,0.3,0.36435,35,0,0,0,1.5105,-460.25,-2.3359e+06,3.517e+06,-1.3142e+06,-57.506,-50.57,-32.923,5.4007
-0.40284,-0.052798,-0.00059959,-0.99861,-0.40873,0.3,0.37096,36,0,0,0,0.092039,-1838.9,4.9074e+05,9.5671e+05,1256,-17.637,9.1936,-1.3044,2.6105
-0.40187,-0.052799,-0.00058854,-0.99861,-0.40945,0.3,0.371,36,0,0,0,0.09734,-1834.5,7.4796e+05,9.6239e+05,-12950,-17.744,13.912,-1.2485,2.7435
-0.40187,-0.052799,-0.00058854,-0.99861,-0.40945,0.3,0.371,36,0,0,0,0.09734,-1834.5,7.4796e+05,9.6239e+05,-12950,-17.744,13.912,-1.2485,2.7435
-0.43381,-0.05281,-0.00057801,-0.9986,-0.40979,0.3,0.37101,36,0,0,0,0.092183,-1980.3,3.9063e+05,1.0324e+06,7709.9,-19.213,7.4414,-3.443,2.7229
-0.21827,0.31892,-1.6666e-05,-0.94778,-0.47929,0.3,0.3672,37,0,0,0,1.1227,-996.37,-9.9833e+05,2.8319e+06,-2.5926e+05,-50.199,-18.748,-15.447,4.3128
-0.21463,0.3189,-3.2787e-05,-0.94779,-0.48002,0.3,0.36696,37,0,0,0,1.1735,-979.77,-1.0424e+06,2.7419e+06,-2.7784e+05,-48.628,-19.839,-14.918,4.2699
-0.21827,0.31892,-1.6666e-05,-0.94778,-0.47929,0.3,0.3672,37,0,0,0,1.1226,-996.38,-9.9833e+05,2.8319e+06,-2.5926e+05,-50.199,-18.748,-15.447,4.3128
-0.30421,0.31896,1.1951e-05,-0.94777,-0.47892,0.3,0.36733,37,0,0,0,0.97462,-1388.7,-1.0012e+06,2.4426e+06,-2.2127e+05,-43.536,-18.804,-12.366,4.1235
-0.31138,-0.084998,0.00024192,-0.99638,-0.34808,0.3,0.36642,38,0,0,0,0.088896,-1421.4,3.0097e+05,9.5536e+05,515.09,-17.607,5.7112,-0.2164,2.4865
-0.31749,-0.084976,0.00028036,-0.99638,-0.34883,0.3,0.36648,38,0,0,0,0.094648,-1449.3,3.8195e+05,9.8215e+05,-6796.6,-18.098,7.2012,-0.2419,2.5405
-0.31749,-0.084976,0.00028037,-0.99638,-0.34883,0.3,0.36648,38,0,0,0,0.094648,-1449.3,3.8195e+05,9.8215e+05,-6796.5,-18.098,7.2012,-0.24192,2.5405
-0.3324,-0.084973,0.00030342,-0.99638,-0.34915,0.3,0.36651,38,0,0,0,0.084023,-1517.4,2.0855e+05,1.018e+06,10179,-18.97,4.0759,-1.8692,2.5822
-0.26857,0.13999,-0.00022065,-0.99015,-0.46278,0.3,0.37027,39,0,0,0,0.23544,-1226,-1.9797e+05,1.7307e+06,14067,-31.515,-3.4139,-4.4631,3.2738
-0.26509,0.13996,-0.00021029,-0.99016,-0.46353,0.3,0.37016,39,0,0,0,0.24353,-1210.1,-2.4611e+05,1.6865e+06,7713,-30.71,-4.3897,-4.3441,3.2294
-0.26857,0.13999,-0.00022065,-0.99015,-0.46278,0.3,0.37027,39,0,0,0,0.23545,-1226,-1.9797e+05,1.7307e+06,14067,-31.515,-3.4139,-4.4631,3.2738
-0.26872,0.14001,-0.0002187,-0.99015,-0.46244,0.3,0.37032,39,0,0,0,0.28125,-1226.7,-2.0232e+05,1.7256e+06,15034,-31.388,-3.4796,-4.5579,3.3294
-0.2754,-0.084989,0.00023117,-0.99638,-0.3391,0.3,0.36565,40,0,0,0,0.097438,-1257.2,1.621e+05,9.2533e+05,9034.7,-17.069,3.0368,-0.39932,2.3993
-0.28794,-0.084981,0.00025266,-0.99638,-0.33988,0.3,0.36572,40,0,0,0,0.11127,-1314.4,24530,9.8255e+05,21315,-18.181,0.42154,-1.0503,2.4386
-0.28794,-0.084981,0.00025266,-0.99638,-0.33988,0.3,0.36572,40,0,0,0,0.11127,-1314.4,24529,9.8255e+05,21315,-18.181,0.42152,-1.0503,2.4386
-0.29041,-0.08499,0.00026869,-0.99638,-0.34017,0.3,0.36574,40,0,0,0,0.097828,-1325.7,19305,9.9802e+05,25509,-18.599,0.47622,-1.6609,2.5023
-0.40828,-0.078065,-0.00048546,-0.99695,-0.38477,0.3,0.36941,41,0,0,0,0.11827,-1863.7,3.7083e+05,1.0328e+06,-334.89,-19.095,7.0513,-1.0795,2.628
-0.4109,-0.078057,-0.00051345,-0.99695,-0.38552,0.3,0.36947,41,0,0,0,0.12368,-1875.7,6.0407e+05,1.0514e+06,-19304,-19.426,11.335,-0.9837,2.7304
-0.4109,-0.078057,-0.00051345,-0.99695,-0.38552,0.3,0.36947,41,0,0,0,0.12368,-1875.7,6.0407e+05,1.0514e+06,-19304,-19.426,11.335,-0.98372,2.7304
-0.43701,-0.078019,-0.00054279,-0.99695,-0.38583,0.3,0.36949,41,0,0,0,0.11612,-1994.9,3.1405e+05,1.1187e+06,6075.4,-20.904,6.0914,-3.1526,2.7617
-0.28572,0.13997,-0.00021238,-0.99016,-0.46806,0.3,0.36952,42,0,0,0,0.36643,-1304.3,-3.2069e+05,1.673e+06,777.7,-30.458,-5.5543,-4.2505,3.2338
-0.29372,0.13995,-0.00022378,-0.99016,-0.46878,0.3,0.36942,42,0,0,0,0.32202,-1340.8,-3.0865e+05,1.6135e+06,-395.26,-29.323,-5.5331,-4.1354,3.1725
-0.28572,0.13997,-0.00021238,-0.99016,-0.46806,0.3,0.36952,42,0,0,0,0.36643,-1304.3,-3.2069e+05,1.673e+06,777.6,-30.458,-5.5544,-4.2505,3.2338
-0.2745,0.14001,-0.00018864,-0.99015,-0.46769,0.3,0.36958,42,0,0,0,0.44788,-1253.1,-3.4556e+05,1.6786e+06,-2522.7,-30.547,-6.043,-4.2654,3.2967
-0.1722,-0.037485,-5.5538e-06,0.9993,-0.31081,0.3,0.36097,0,0,0,0,19.809,-786.09,80527,-9.726e+05,61230,-32.994,-1.7282,-0.8622,87.637
-0.1919,-0.03747,-8.3142e-06,0.9993,-0.31,0.3,0.361,0,0,0,0,30.622,-876,-2119.7,-1.6881e+05,-2449.8,-26.677,0.15095,-1.1156,164.56
-0.15637,-0.037486,3.7484e-06,0.9993,-0.31148,0.3,0.36094,0,0,0,0,11.876,-713.81,1.198e+05,-1.2713e+06,66552,-32.621,-3.0655,-0.73677,16.399
