omega_x
46063.4
311.334
21352.7
1775.88
1721.07
3.51689
1.89449
-0.681421
6.96922
0.384292
0.11877
0.356381
0.108486
-0.862089
-1.05121
-3.65988
-0.100687
-0.371075
-26.8919
-59.0183
-141.296
-117.861
-353.087
715.184
40.1634
-37.1264
139.735
1436.99
-45.4257
6.58786
-127.991
-141.168
37.9473
991.13
-7.4057
-79.843
2230.88
9189.23
-24.8902
2459.62
9886.47
398.277
5275.38
10671.2
-196.254
6296.2
-1.27386
-2.15981
-415.529
25140.7
67.3601
-158.266
480.484
2336.13
-54.1376
-597.597
0.584731
0.0167401
-0.175586
6.03786e-05
-0.155441
0.631848
1.2542
11.2701
164.075
256.509
-306.54
0.095915
-0.192728
0.0212868
0.164883
149.475
55.2932
-90.09
431.668
-721.249
0.0121361
-0.14879
0.0192788
-0.360421
-1.43683
27446.7
160.726
-113.278
489.18
-882.305
0.21649
-0.154347
0.0388573
0.0529003
-0.109842
-0.356028
578.816
3.20146
208.536
-105.179
272.408
-925.254
-1779.67
12.722
3098.03
64.9852
-497.343
1646.88
55.8273
7689.41
794.895
398.744
23.7668
-136.188
68475.7
-19.0401
700.626
-3.10076
1.78337
2.20375
0.178314
0.142322
-0.855316
-1.80952
386.085
30.4719
392.688
-11.3682
-9.14061
-0.360233
565.765
580.99
-8.14346
-54.402
1365.28
-181.386
5.69557
-0.196276
-8.48667
-0.973749
-0.844611
-0.264725
-1.33934
421.554
-1.0055
1.04707
-4.55633
-10.9701
-243.682
637.518
-599.773
-4.09133
-138.977
-7.96827
-10.6175
-0.941381
-9.93169
-20.514
-46.4833
-61.0043
44.6491
-2299.79
-10.1949
-1195.77
-66680.2
-426.842
-458.085
-7.11102
208.344
81.8477
681.19
1134.28
1600
-18.1651
4859.31
-97.9216
-81.7251
-59.2655
-330.118
-256.576
-4.73512
2.42049
-5.20764
0.538973
0.267201
-1.84159
1.8901
31.8621
3.20018
-126.956
1409.89
-1423.56
-51.5216
-64.634
-319300
-230.334
-10.4953
-15.4732
165.332
313.107
577.519
1421.79
248.675
33.7588
153.483
65.0467
-11.7118
-427.648
2508.66
-149.187
213.136
-0.491191
1.74451
3.67945
0.575282
0.315269
-1.30687
862.093
-308.138
16.8389
0.213497
-1173.27
847.037
50.6063
30.1042
-1655.63
3671.27
-7.88962
3.38136
-2887.7
1037.58
7.69654
1.95559
0.120251
0.215183
-3.7421
56.2685
17.5634
-25.2592
-0.262254
-78.7258
-256.037
-324.263
7.54666
-173.778
-119007
-253.287
-386.203
-259.93
-267.703
-0.407717
336.375
416.616
-74.6572
3779.53
1519.3
-324.862
3617.62
51.2451
-40.3334
-7.60385
-236.154
-20.0338
-28.3935
5.89525
38.9931
244.686
287.208
562.076
1572.73
-8.84453
-940.343
-1532.41
2.45194
-1592.53
1763.28
1.45675e+06
0.333723
0.051586
0.661151
10.3917
0.260668
0.192821
0.0128115
-0.792976
108.186
179.805
-15.9881
-22.3476
-60.3863
22.0275
220.752
13.905
96.9747
-103.853
-167.965
-166.828
-245.662
-11.0211
-230.934
-121.185
-124.968
-85.9686
0.245636
-0.205073
-0.174997
0.0422947
-0.0884678
-5.17296
790.979
744.705
218.673
-47.2737
-110.599
796.465
-712.485
0.0349495
0.279858
-0.10768
0.0607086
-0.254616
-32.8141
94.5525
79.8485
-14.2396
-188.381
144.021
14396.6
-38.6041
-0.175422
0.213905
-0.141629
0.0992727
0.0932694
-2.24598
-93.4279
1099.72
-22.5715
244.57
-2550.88
-0.28436
-0.0946081
0.0812658
-1.852
-1.83924
-20.1845
24405.8
-4854.65
-970.374
-10.0109
-6.41449
-5.2021
1.62837
845.457
2901.15
-39.0226
1152.88
1490.54
64205.2
10.0391
-10.8679
55.9717
1288.22
-0.863154
-4.77779
0.946753
0.365014
-1.51381
14.7558
1914.59
4415.52
-716.33
-1029.92
-6.517
-1.38626
-86.9131
-75444.4
67.1059
7.07175
-2.08972
831.682
-5.37406
1069.19
904.213
-0.189589
1441.58
3178.29
-46.8715
-65.1589
85268.6
63209.4
0.0687096
-530.979
-5.5262
-1.93483
13.0305
28.4073
354.071
-1083.3
-1208.81
-933.658
-41.9217
-2159.53
4976.93
1085.76
418.019
1467.61
125.417
156680
-3.66781
0.662479
0.433567
-3.06204
32.3435
-3.98371
204.083
-1.65781
-83.6008
913.222
-0.182767
-56.8488
-5.20091
4.57123
193.326
458.514
-1416.36
-1248.06
-203.692
7.89425
-2.78242
-0.179904
66.821
-1.03365
59.0648
62.8704
-27.8452
-40.9635
-23.3526
-29.2427
-0.433253
-13.8009
7.69322
58.4558
-6.57676
426.058
-10.0919
-1995.43
579.14
61.6944
9.82369
106.982
-22.2575
-523.716
1581.58
49004.2
1.81695
0.0468574
91.0334
446.484
-0.0288028
71.2178
-50.2124
171.894
-119.352
-115.554
-25.6704
-74.479
-8.60652
65.7958
49.1727
-6.07298
5.69667
273.696
-130.988
3.3249
52.2694
116.139
687.71
903.361
898.233
3581.18
-8.77118
7255.06
1373.69
340.79
-738.419
-0.911812
-1.35617
-7677.25
3223.79
447465
-10183.2
-155.135
158.248
-31253.5
-0.31507
50103.5
-190.237
-278.985
-41.8311
-37.6637
-15988.4
-1674.62
13.0453
-30.1339
-0.758186
1.74841
-0.35568
-0.18483
635.155
-41.4089
14.1132
41.723
239.081
-547.138
560.489
-7811.32
-705.871
7.12065
5.59816
168.431
425.756
3731.44
2.87666
341.896
-68.1722
-9.20767
-19.669
-81.8905
-419.916
-196460
589.165
3492.97
-196.503
-280.509
-23.7386
-291.825
-443.564
-30.0466
452.832
-63.2957
-364.994
-3.02359
-0.963158
0.916822
1.38967
-3.72521
7.62172
0.216748
0.488591
-0.120039
-0.161355
-0.540402
-0.86394
-0.298859
-0.151551
1326.62
165.214
32.4016
0.312787
0.10625
1.66209
-9.27651
-0.303502
41.8112
478.908
-7.26454
2070.67
0.00784146
-5433.31
-1556.03
-3.2128
-357.276
-15151
12.9881
0.347064
-82.8112
-111.513
-26.4653
-3.07684
-9.4913
-19.0669
-149.903
-232.006
-91.5586
-103.263
-18.2704
-0.422389
-80.4768
21.2623
110.594
568.195
-371.895
-0.433833
12349.9
-53650.3
-163.047
-78.3987
-604.015
54605.2
-62.7972
23.7078
-150.281
472.983
16.4893
-17.121
-17.8244
0.00519662
-0.136731
-0.102679
-0.114937
0.635622
385.147
8.79338
165546
-64.0714
-24.5231
0.0072085
-0.00822214
-0.0172177
-0.927267
44.1579
169683
-69.6934
-81.2884
-66.5843
0.0784531
-0.00482813
-0.354419
-0.135522
39.583
12.1332
3.65353
22.9663
-112.453
0.355271
-0.186324
-0.237568
0.138134
-0.0841501
-3.46772
19191.6
7.6425
-214.805
47.0222
-1135.61
-386.732
-14.9671
-170.187
-437.173
-24.368
-3.76409
-0.883993
9.42116
28.3107
564.236
199.458
1122.23
603.287
2802.2
-146.863
-35.5095
154.971
130.595
324.484
2598.83
-459.64
-25.2221
2.48743
-4.12772
-0.709388
2956.26
-183.346
4367.66
476.185
249.89
976.32
311.553
165.918
687.694
-21.0753
-0.0211127
-24.8326
-171.449
-1.27669
-4.61634
88072.7
106.695
2167.5
7554.44
488.637
-163.728
-69.4901
-102.104
-143.232
-0.089407
-9.82792
11.1435
1.54416
1.22828
2.67236
0.137126
-0.0297985
0.0959744
-1.02168
12.9072
991.708
22.8504
-1.39609
-0.468824
2.8743
-3.26961
-1518.28
-1105.79
-1084.62
-3.22382
-42.3863
-251.646
-39.1849
-117.66
-107.059
-25.9428
-26.6397
-43.6706
66.0033
285.442
-16.8854
0.00226964
-0.225978
-0.0103685
0.00236829
0.0401171
0.0428929
0.0494619
0.206632
-0.0699852
-0.539798
20.0959
-56.2549
-18.8013
603.587
797.498
-27.5451
-8.72168
-13.4296
-48.8502
-185.314
-1048.82
-2487.35
-110.37
-31.2976
-280.492
-23.9773
3.91252
9.63389
-297.059
-414.836
-54.6547
9.91343
-260.475
-1177.17
-100.992
-10337.3
0.103808
0.0841927
0.12502
0.385634
-0.499216
-78.8575
19056.7
-10.4748
-118.824
-2478.3
-47.0103
-7.83928
-5122.63
571.706
-2502.09
0.340891
0.022857
0.309038
-0.185811
-0.00174907
206.824
-23.9946
676.58
-13.9336
-344.155
-2897.59
-130.114
64.6168
-14.6048
88.0022
-600.203
-5942.79
-0.0354671
0.263022
0.22094
-0.339767
257.654
16.59
-5.29421
-16.4823
-11.0233
-37.1619
-2563.06
-86.2991
-486.846
-8.40977
-19237
363.01
-4535.33
0.219795
0.659552
0.187434
-0.570224
67.5703
-17.0304
-1729.31
-1336.8
-16.7225
439.283
-97.7404
-22.7017
152.3
293.51
861.006
3631.4
2687.42
-591.002
4.32027
39.0465
-244.633
4620.03
1141.42
331.034
175.127
513.707
-49.6849
-7.07384
-1335.63
-743.024
-1191.52
3641.91
-266.379
4430.6
17.0612
-19.6394
494.172
224.197
-155.279
-108.847
-1.71332
-0.776014
-741.546
-55.7563
-1.80655
10.517
1354.05
3470.2
-35.436
327.387
-346.035
316.99
-64.8731
-42.6868
48633.7
253.035
-25.8777
996.799
203.325
-17.4302
6.46856
7.92936
2.21386
-0.164293
-0.374051
0.168496
-0.190745
-2.65461
-2.30797
497.799
61.0395
-4.93065
7.76663
353.543
-116.811
-0.738578
-69.7851
-505.913
-346.692
-421.598
-0.739015
0.559087
-144.616
53.5811
-632.784
-532.698
-0.589906
-280.074
-111.33
0.287089
149.658
2803.56
5.41416
1475.83
-12.3861
-27.5419
-816.965
-357.84
826.973
-8.0612
-994.118
42166.7
5.55073
4134.29
-310.216
-139.229
-106.836
-302.537
-46.9139
369.454
-297.536
-99.1546
-0.798471
-0.256467
-0.108847
0.113215
-1.77935
-69.8666
44.9226
-5.19558
12.2404
-35.768
6.45839
-10.7694
206.592
10993.2
18.9887
-147.363
0.054458
424.643
-74.1456
-405.913
-236.526
-76.9254
221.046
-9.05547
33.7573
73.9073
-1059.71
-0.313871
0.915306
0.364188
-0.490347
11.2021
-177.484
-22.7975
-11.4707
89.6573
-86.4489
60.3909
2.02774
-24.9907
88.8479
939.555
68.9061
-23.0528
-98.6342
412.118
-89728.1
-153.15
-191.672
-220.295
-750.626
-488.558
-313.172
-0.805904
-6.54648
-11.6158
-4.15779
-13.1756
-21.2652
-39.4105
10.3111
-13.2841
-58.9338
-37.8004
-8.19701
0.244454
-0.161231
-0.00210597
-0.108424
-0.567868
463.526
8.52934
-6.55125
1.74812
0.246105
-0.0441414
-0.456496
-3.16229
1.46071
85.0812
4.74354
-4.84463
-1083.72
-1894.33
-80.7374
-84.4323
-1.41861
700.426
1.98038
-738.891
228.178
-76.3442
-0.822009
-2253.3
-204808
25.9445
37.2219
-281.699
-753.213
-835.016
24.1815
63.7779
186.488
-255.884
43.1616
-54.8786
134.045
-0.841119
0.624744
-0.906863
-1.17456
0.960049
110.234
269.496
2174.34
290.775
359.322
1856.77
179.778
-1.56868
110.336
276.731
769.297
6304.21
141.714
-0.822841
163148
-20.437
-104.687
3426.41
8.88732
7.25294
-0.667455
-0.49033
-0.160829
-0.629193
-0.0387419
-2.35441
-3.59502
-11.0912
-62.2544
-10.4052
-0.544436
-0.448172
-10.1116
-155.146
55.494
-25.8066
-93.4262
-143.107
14.067
-1.41513
-202.196
-0.548617
-6.63152
-13.5323
9.61271
-0.238687
-0.0268266
-0.879114
-6.69516
415.386
601.527
-230.645
-367.88
-2.66815
285.326
-44.4576
37.6047
-108.699
7.29017
-19.0025
-186.229
-200.433
-367.829
-733.682
-267.548
32.9218
18.0349
10.591
74.5165
112.757
238.07
180.925
284.045
-310.415
-0.720503
61462.9
-197.906
-13307.5
-27703.9
12.2741
-0.859468
-133.143
-761.169
-813.474
68.8146
98.9587
58.5454
5122.24
6.87873
155.961
10.1401
386.138
-0.08721
-1.04067
12.8229
215.688
1055.65
2721.12
4556.07
2001.82
1451.32
-1.53687
-159.848
-4024.97
-74.5922
-0.0621428
145515
0.516738
-1028.91
-1444.69
-543.462
-5.91063
-0.872064
118.854
-70.4089
-991.942
91.6472
39.4473
339.568
-11.7608
-0.021462
-0.0749176
-0.123931
0.0273216
0.169505
1.507
12691.4
167.375
-11.5738
-131.681
10.7595
-4.65221
1215.11
-340.893
-0.860248
-113.64
-16.4694
-250.776
-430.329
-271.458
-0.600426
2.83906
228.399
2529.12
490.483
2339.45
2756.02
154.322
46860.7
3028.76
-31.5532
9.57127
-0.700094
-0.0289617
-2.08934
83.1257
-48.635
-216.92
-46.0742
10.2364
42.6557
-144.2
-7716.8
-221.289
-214.093
-99.036
-117.858
-216.144
-499.14
-616.95
-975.177
-930.33
16.3237
0.510106
57.3056
124.364
162.467
541.347
118.144
583.507
-0.664636
-0.226226
70729
-71394.1
-10.9014
-614.681
-26577.7
-1839.05
-147510
-3199.72
-0.710797
1.59557
-145.439
744187
-19.848
8.76179
1.50988
-0.0828574
0.0462362
0.286133
-5.1247
7.73358
-1.65968
-619.688
7.56318
-3.69953
-0.00969837
0.0214351
-0.747743
-0.179703
473.841
39.7313
-0.388306
1007.51
0.744951
-1457.76
-233.034
-49.6047
-0.0592233
791.613
10.9851
1.99321
205.162
134.303
-1.05195
-2.57641
-60.2046
-55.636
-61.898
-299.702
-274.37
7.23393
136.478
-280.822
-870731
-96.6266
-0.225381
-1.55576
-91.953
-92.3947
-2.90198
-231.058
-0.742471
2754.39
39.7664
-2.34113
