ptloss
4916.43
4947.13
4952.17
4920.21
4894.61
4934.18
4892.68
4896.84
5147.13
4661.7
2381.29
3995.92
4675.1
867.744
392.336
4986.14
5296.41
4959.38
4404.94
1333
1093.12
753.535
-22.5488
3578.98
4623.92
805.528
4355.53
2209.66
2792.49
-397.411
-575.357
4914.91
4965.3
4951.03
4947.02
4905.41
4953.84
3509.67
2645.79
-1541.65
4890.83
4187.16
-454.818
4311.14
3698.75
755.097
-408.464
-555.439
4708.67
1609.51
3028.61
5181.38
5031.4
4935.97
4882.51
4874.33
4528.66
4912.6
5134
5571.04
4068.43
3944.15
3359.75
4486.61
2360.82
-467.168
4443.65
3428.29
3270.98
3143.14
4974.09
1864.24
2308.65
3744.77
1049.63
1425.22
1665.52
895.488
2622.56
4461.7
4637.97
4027.74
4580.04
4464.73
5522.39
5399.73
4393.64
4063.66
3153.8
-592.752
5020.95
3815.47
3037.5
4874.47
2348.46
161.186
-1251.93
4873.54
4882.36
5051.19
5358.58
4969.86
4959.75
4905.04
4840.1
3964.61
3459.76
4784.4
4814.83
5182.06
5512.58
3338.93
5500.13
3769.98
5337.06
4660.19
4321.8
3365.42
4035.46
3650.14
4164.63
3732.87
4315.88
4718.96
4833.03
4857.85
4873.48
4786.73
4831.54
3298.71
4683.49
4966.78
4472.45
3939.09
1844.49
-607.266
4721.05
4824.22
4862.08
4875.75
4685.48
4743.34
4221.62
5278.95
5156.69
4715.74
3131.03
252.827
4564.89
4513.77
4813.69
4858.09
4873.67
4877.76
4830.6
4643.72
2158.28
5204.06
5182.06
4347.88
4828.64
4871.32
4880.8
4831.74
4874.05
4707.78
504.58
2864.16
4226.81
5399.13
5372.34
5213.47
5199.79
3235.4
-676.908
1220.1
1010.58
1200.99
-362.007
4561.34
4236.09
-440.698
-658.985
4961.15
4983.13
4975.04
4892.57
4975.39
5136.08
2511.14
1392.5
345.659
4225.62
5425.17
5421.38
4259.31
-465.806
4594.77
5453.96
5324.24
2133.17
5274.01
2115.16
3469.84
5380.55
2541.34
2629.73
4635.04
4551.16
-878.974
-1335.81
4889.43
4750.39
5452.41
5465.81
5410.69
5203.89
4387
3042.46
1137.07
1095.81
658.797
1541.69
4320.46
-668.994
-464.693
-544.566
4469.5
-1684.17
5154.84
5006.73
4892.22
4888.31
4808.71
5531.77
3757.66
5326.4
5007.46
2936.32
5388.84
4567.66
5404.25
5488.02
4822.03
3921.76
964.05
1036.9
109.48
5141.6
5545.43
5470.39
5288.7
5443.2
4689.21
1783.06
4704.36
2597.33
4745.36
2089.66
4805.35
1616.1
4790.95
4360.43
5498.83
2891.32
4604.96
-607.169
4257.16
1228.7
4781.2
1418.82
4745.54
-338.46
1096.9
-296.106
4977.63
4848.37
2556.93
4447.53
4758.73
2470.75
4609.01
4611.47
4365.02
3205.61
4695.44
2714.77
4758.87
4203.22
4081.61
5393.18
5370.64
3559.56
4075.25
5612.43
5441.76
5101.75
3005.74
2757.99
2885.24
-699.206
4970.44
2739.48
3527.28
3700.74
-632.22
4891.47
4907.15
3427.72
2548.01
-1256.1
-167.035
4618.73
4432
2121.94
4856.76
-274.711
4246.81
4186.89
4491.81
4440.79
1449.59
3762.31
4986.84
4749.08
4888.25
4972.86
4867.69
4760.33
2383.49
4050.56
4627.57
4642.63
4155.1
2195.15
3448.84
817.186
1937.31
4863.29
4853.81
4856.22
3973.99
2117.71
4691.33
3487.96
2049.15
4784.56
4561.05
4112.72
2861.56
-921.566
2302.25
2103.07
4425.88
3711.05
1725.51
1026
720.738
37.2995
6.13302
4679.46
3665.55
4904.82
4887.92
4934.39
4941.2
4946.82
4935.02
4872.01
4899.17
4855.14
4858.99
4863.28
4858.62
5016.65
4921.57
2159.49
4325.94
4747.61
5150.24
5083.47
5053.46
5052.2
5579.96
5469.33
3268.56
4926.92
2828.49
4870.77
967.17
4354.78
4638.31
4042.53
1321.21
4973.31
4950.96
4284.78
4460.75
4163.36
4227.74
3992.47
3766.72
4210.45
4489.75
4857.06
4011.06
5032.43
5534.36
4451.34
5541.36
5002.19
3235.05
3020.97
4879.85
544.136
33.7813
4233.29
4158.57
3989.03
224.079
4571.82
3430.17
4046.75
1611.26
3565.39
4536.93
4749.03
4746.16
4796.06
4812.42
4777.33
4795.13
4683.34
4801.25
-529.102
4173.06
4434.22
4739.65
4818.56
4732.27
4813.72
5084.63
-536.454
1923.38
4636.89
4800.46
4789.85
4822.02
4738.83
4697.77
4786.47
5012.9
4760.23
3723.05
3922.93
4682.08
4795.24
4818.64
4827.31
4785.72
4853.37
6109.87
4760.58
3150.56
2080.39
731.778
3639.34
4736.35
2574.63
3511.72
5319.38
5533.93
5566.34
5498.94
5343.76
3647.93
4835.25
2304.69
2989.84
483.746
4014.49
4279.6
4027.02
4125.84
3900.64
466.777
3370.17
4888.09
4867.4
4778.1
4873.77
3771.71
4237.75
2502.55
3956.31
3644.02
723.504
4629.45
4560.45
313.652
4848.27
4857.25
4248.23
3756.9
4850.51
4851.24
462.677
3446.3
2003.4
1536.48
2029.21
2894.28
4669.97
4539.36
3702.75
4632.54
4861.44
4881.88
4869.53
4868.22
4904.01
4864.11
4860.54
4856.07
4900.58
4875.47
2088.66
4867.47
4886.77
5007.45
4931.08
4881.6
1819.42
2179.07
4248.88
5022.33
4810.43
4962.02
5172.3
4960.72
5257.31
5242.32
5206.37
5137.45
4164.31
2173.41
4942.96
4684.67
4787.41
4827.82
4842.49
4842.25
4846.62
4841.53
4844.53
4798.02
4817.83
4726.27
4786.03
4967.93
4714.31
5343.88
5248.42
5225.88
5219.6
5177.75
4275.45
3677.99
2869.41
4659.87
4842.19
3382.64
4795.14
4840.31
4600.97
1146.16
1292.06
4571.53
4552.57
2384.63
4114.01
4797.5
-440.709
4791.38
4850.17
4845.35
4794.68
4861.61
4861.71
4978.96
5228.29
4612.84
3207.08
4824.98
4873.81
144.32
3363.19
3057.85
4650.81
4824.82
4864.89
4851.98
4836.92
2801.34
4937.72
4767.73
5211.63
4294.42
3381.36
4728.16
2357.58
4167.96
4281.96
2179.31
1224.43
4650.92
4871.6
4848.9
4853.79
3685.29
2010.87
4963.63
5101.24
5234.84
5030.71
3589.39
4666.53
4769.96
4741.14
-433.573
3893.94
2474.78
4640.31
4882.61
4851.15
4855.48
4344.13
4864.83
3784.15
4039.4
5309.83
2111.58
3670.15
4447.72
4259.4
4085.82
3297.18
563.753
-571.693
2445.18
4862.31
4795.46
4387.75
2153.37
2832.69
3359.3
4698.63
1828.92
4316.46
4839.29
3387
1669.56
331.907
2183.85
4002.9
2109.4
3432.93
1210.71
218.337
-469.741
4395.28
4652.05
5361.43
5395.01
4588.13
5312.3
5554.24
5425.05
2106.92
519.592
4341.38
3985.12
3846.94
4280.79
4695.89
4131.49
587.191
2666.63
3461.22
2289.89
1777.26
4985.31
5057.03
5114.81
4963.09
4894.95
4859.04
4856.81
4858.52
4864.68
4865.12
3347.25
4544.54
5444.78
5259.03
3293.64
3906.45
5344.84
5185.24
3720.21
4160.43
3952.43
5356.33
5173.38
4812.13
3435.41
3457.81
3686.24
5264.02
4793.66
5249.15
5527.39
4883.04
-570.021
4768.83
1352.61
4742.53
2719.17
3003.82
3217.58
1582.66
4753.02
2820.05
-433.153
4779.12
985.179
3571.75
2751.82
2919.78
3488.95
2612.91
2554.79
3403.36
4865.34
4777.11
4797.33
4831.97
4840.94
4818.23
4728.23
4787.89
5238.44
4914.57
4869.58
4807.61
1915.07
1664.51
1253.39
3836.29
4185.99
4815.66
5137.63
5131.92
4331.86
2724.47
4748.2
1852.04
4475.33
4383.14
3731.34
1421.41
4872.87
4868.22
4858.31
4845.2
4852.57
3690.22
4740.76
4687.27
4487.01
4655.56
1854.35
4867.04
4845.55
4067.29
3551.49
4479.23
4767.42
4423.86
2940.84
-627.615
3962.42
3393.96
1738.63
1109.51
599.291
565.331
4707.13
4579.47
4733.2
4745.13
4745.06
4722.14
4619.56
4967.51
4777.61
3881.04
3975.32
4857.69
4772.89
4820.64
4824.65
4699.18
4526.02
4707.39
5212.98
4884.55
4915.1
4872.44
4853.01
4862.13
4937.96
4885.66
4522.76
5103.03
4929.27
2342.11
3976.75
5090.92
5312.34
5391.03
2299.28
4922.78
3560.29
4010.13
4026.27
4908.46
1756.27
-226.312
4547.45
4468.29
3854.89
2834.6
2959.85
4621.76
4428.11
4159.69
3994.97
4369.36
4119.52
4159.88
4897.21
4860.8
5413.45
5526.22
5570.92
5146.16
4467.76
-650.852
4018.03
3767.76
451.923
4645.85
4864.26
3504.52
3513.65
903.487
3403.17
4564.21
4852.48
-840.941
4807.08
4535.77
1011.03
4996.55
5131.01
4875.48
4895.87
4859.42
4868.52
4859.95
4861.4
4864.07
4848.61
4345.91
5141.88
4906.61
4867.39
4840.09
4298.9
3962.42
4253.96
4333.08
4540.42
5400.37
5526.57
4287.57
5561.69
4995.69
5013.46
5036.58
4877.52
4855.81
4865.57
5098.37
3731.39
3251.59
4390.89
3867.44
4996.91
5075.56
5134.91
3620.43
4765.71
4528.13
4559.03
3793.52
3520.81
3262.46
2900.78
3368.17
4891.62
4900.19
4667.54
4811.13
4223.95
3912.39
4735.36
3859.7
3765.34
4886.02
-1508.17
3563.83
1304.68
1603.1
4953.02
4908
4508.44
2800.63
2823.75
4655.45
4733.52
3327.99
1629.56
4791.41
2556.24
4217.44
4672.36
4801.21
5511.49
5575.55
4548.84
2558.04
-834.743
3212.79
2983.32
-784.677
4889.27
4305.35
770.3
4689.15
4853.44
-813.069
5138.48
2557.29
4217.91
4546.51
5447.96
5421.58
4436.17
4671.94
1121.55
2912.27
3858.4
2065.32
4787.81
4698.91
4807.4
4827.1
4838.75
4783.46
4841.68
4451.34
4849.79
5064.61
4435.94
5076.06
5436.51
-525.985
3923.92
5387.34
5013.18
5434.61
4191.81
4014.22
4301.37
5508.25
5573.52
4658.3
-720.704
3780.6
411.446
3316.11
917.134
2413.19
2400.87
4619
4999.92
4880.93
4859
4844.34
3852.95
5130.67
4081.87
5270.59
5328.4
4046.66
4552.23
3449.81
4209.92
4050.5
3632.6
3716.06
3452.24
3695.85
3331.57
2716.97
2571.29
5220.28
4831.69
5320.49
4498.25
4049.39
3341.63
3476.13
3486.7
4915.38
4875.26
-890.231
-61.8285
4522.74
3083.43
-191.647
3543.07
-204.959
3351.56
4885.83
4955.27
3611.62
-1589.84
4903.99
3719.92
4556.53
4818.42
4828.01
4781.38
4731.98
5265.7
4899.85
3104.53
4968.83
4976.61
4879.62
4854.78
4865.13
5036.63
3881.08
5071.24
5258.67
2780.6
5167.74
4161.52
4881.5
5387.46
5447.62
2392.52
5190.39
4996.71
4491.77
4751.13
5368.89
5339.4
4277.91
3928.6
3887.44
4207.96
4392.56
5529.69
4572.71
3018.14
-1794.63
4171.99
4932.6
4585.23
3770.25
4092.19
5499.65
4273.5
5540.51
-775.436
3817.88
5412.59
